x,y,color
49.92046959583103,36.15949005714396,blue
53.38205450153344,32.682366262414014,blue
55.93383478633854,28.440717519828084,blue
59.6297877296621,25.29421641194603,blue
63.92849548642057,22.876657050000205,blue
66.84100256015901,18.945795927465774,blue
70.11485300810907,15.487936477300892,blue
74.92472526954857,14.365558171955001,blue
79.825981746537,13.66759022537721,blue
84.61300708613385,12.436917573196524,blue
88.93972913618703,10.063527823077678,blue
92.41454593234528,6.5624908054503095,blue
94.68460315112102,2.1848329392772854,blue
95.51092080820118,-2.675811341713654,blue
94.19603151876387,-7.359876809316816,blue
90.11647982182231,-10.00350179532309,blue
85.22656760905313,-10.696707377177361,blue
80.27646354022032,-10.705545699234193,blue
75.32609564582731,-10.646195313737465,blue
70.38961523184247,-10.972363270669945,blue
65.65212890173419,-12.345226676223916,blue
61.62036847094441,-15.174327713821043,blue
58.76488778338716,-19.195243912965623,blue
56.76743369582178,-23.722763212357208,blue
54.896558924235514,-28.30611909033169,blue
52.55357421965659,-32.660992810997826,blue
49.44113078476,-36.50121828897362,blue
45.64394682343086,-39.66570655591849,blue
41.29012298437071,-42.00415622100046,blue
36.5406548961262,-43.36773518769556,blue
31.632334381145874,-44.009088275614616,blue
26.78545885710325,-44.96892925941141,blue
22.67957860791192,-47.66378446418261,blue
19.037393988688848,-51.0154759678215,blue
14.838372726404671,-53.60659935159005,blue
10.103562669131037,-55.01608709738845,blue
5.1749976635311725,-55.36966654754487,blue
0.3240646264647751,-54.48170755993148,blue
-3.65302432403368,-51.6594207155314,blue
-4.964808352616643,-46.966262163255365,blue
-4.55570337519984,-42.036605240660975,blue
-4.184337465038496,-37.10520757638862,blue
-5.5479192306351734,-32.398824785386395,blue
-8.56909281002676,-28.49184626072855,blue
-12.0973590893242,-25.019363408963045,blue
-15.539729466276171,-21.463531348917755,blue
-18.357076082935166,-17.40640963149086,blue
-19.8540548133423,-12.71337298519893,blue
-19.671702815806213,-7.792038367698282,blue
-17.434294188633373,-3.4383708810969296,blue
-13.393070964938516,-0.6419904204929168,blue
-8.654122095076318,0.7539042114208456,blue
-3.7416258254251744,1.3464410226186203,blue
1.205658589355636,1.5168148471503855,blue
6.156484078537673,1.4984985640017072,blue
11.107299535923161,1.490638146298494,blue
16.054729739955775,1.6631652657290914,blue
20.981897025234787,2.1365322454473983,blue
25.856647544675496,2.9937641713976433,blue
30.513581604489993,4.576994603962092,blue
33.25820238717177,8.615489341324391,blue
34.616282578670294,13.372082704312788,blue
34.70148456124071,18.232836469254927,blue
32.741938337581296,22.774473872254312,blue
31.041130426871447,27.408554590216973,blue
31.94958825398716,32.1424408087703,blue
35.65644652867464,35.35264868237398,blue
40.28150625136515,37.0735317022104,blue
45.198288344944146,37.48732939855607,blue
48.43075654574818,33.55727698172218,yellow
51.625839559437516,29.826155632054423,yellow
54.26265300619333,25.624004907257792,yellow
58.172340401006814,22.658115285439777,yellow
62.44729971484314,20.188963824800226,yellow
64.92649596442708,15.942901302163278,yellow
68.69617060531642,12.830811486408138,yellow
73.48076770420933,11.552246837389845,yellow
78.39737253890777,10.857647229602847,yellow
83.22974575535163,9.749925067514653,yellow
87.54793491614763,7.346175009978765,yellow
90.7689696565216,3.6039718959443974,yellow
92.38541965158477,-1.0593812000509502,yellow
91.59352983619638,-5.810838620115376,yellow
87.05228476937116,-7.551817160811737,yellow
82.09328875094994,-7.7344186290822705,yellow
77.12848184570746,-7.6482581813710055,yellow
72.16580405996237,-7.767294951942759,yellow
67.27225007953437,-8.560117104494381,yellow
62.72475841357368,-10.514980977703715,yellow
58.914242961829785,-13.670932708607396,yellow
56.12748827609561,-17.765055818418645,yellow
54.105455206963406,-22.297694004773618,yellow
52.2390533351406,-26.898797787372118,yellow
49.880744028872314,-31.260406729393466,yellow
46.65826833351379,-35.025032001442696,yellow
42.6835842505318,-37.98347613981021,yellow
38.12900549362348,-39.92997198763919,yellow
33.246966302627236,-40.80439710179576,yellow
28.32741718047447,-41.468786858651555,yellow
23.669146922257895,-43.11582252240801,yellow
19.821728071126444,-46.23642012977217,yellow
16.082147437405283,-49.494962870522045,yellow
11.603577164864035,-51.58621541633765,yellow
6.7134546944243,-52.3738674262578,yellow
1.802373555818349,-51.81405956734805,yellow
-1.757811507659511,-48.69801830694506,yellow
-1.7473471678472237,-43.75843867697799,yellow
-1.210354020044278,-38.823034398797375,yellow
-1.6672605638792675,-33.90359504137132,yellow
-3.856839389253153,-29.472674144597534,yellow
-7.08723517122381,-25.7090994806359,yellow
-10.646915570062447,-22.247266086465032,yellow
-14.012061265363343,-18.60090822417925,yellow
-16.427269410060177,-14.291135067379741,yellow
-16.909407888730343,-9.387958424131824,yellow
-14.782103806230836,-5.023531915518248,yellow
-10.416535575756086,-2.746963020545479,yellow
-5.544591656102398,-1.8225929650582486,yellow
-0.5900746076076899,-1.5136277745782394,yellow
4.375188883850981,-1.4854438957124074,yellow
9.34062251570954,-1.5207254867021334,yellow
14.305030869663923,-1.428694975913345,yellow
19.258037875458072,-1.086811121273172,yellow
24.174525537843564,-0.39904014583973435,yellow
29.02052416358306,0.676636254118506,yellow
33.31887334685659,3.0408605873510908,yellow
35.93340440466684,7.2235236288046,yellow
37.37015917157445,11.971636147958677,yellow
38.04314020261113,16.861779888432864,yellow
36.61291826500572,21.594447063725262,yellow
34.54478636563426,26.107897101120898,yellow
34.679158923369734,30.799163895262026,yellow
38.78271736285678,33.497495973496626,yellow
43.62298541291155,34.507830420293615,yellow
