x,y
-59.87566248226376,-23.678390945456698
-59.97263991900388,-23.435939337838406
-60.0459019145239,-23.184191281323123
-60.09650903968475,-22.9235009144423
-60.12552186534734,-22.6542223757273
-60.13400096237259,-22.37670980370966
-60.123006901621416,-22.091317336920653
-60.09360025395474,-21.798399113891847
-60.046841590233484,-21.49830927315459
-59.98379148131857,-21.191401953240387
-59.90551049807091,-20.878031292680518
-59.81305921135142,-20.558551430006574
-59.70749819202102,-20.23331650374992
-59.58988801094064,-19.90268065244196
-59.46128923897119,-19.5669980146141
-59.322762446973584,-19.22662272879785
-59.17536820580875,-18.8819089335246
-59.0201670863376,-18.53321076732574
-58.85821965942107,-18.180882368732753
-58.69058649592005,-17.825277876277028
-58.518328166695476,-17.466751428490014
-58.342505242608276,-17.105657163903132
-58.164178294519346,-16.742349221047803
-57.98440789328962,-16.377181738455477
-57.80425460978002,-16.010508854657516
-57.62477901485145,-15.642684708185413
-57.44704167936484,-15.274063437570618
-57.272103174181105,-14.904999181344508
-57.10102407016116,-14.535846078038475
-56.93486493816594,-14.166958266184025
-56.774686349056346,-13.798689884312552
-56.62154887369331,-13.431395070955446
-56.476513082937736,-13.065427964644229
-56.340639547650554,-12.701142703910264
-56.214988838692676,-12.338893427284958
-56.10062152692503,-11.979034273299774
-55.99859818320853,-11.62191938048612
-55.90997937840409,-11.267902887375442
-55.83536682576648,-10.917348154913967
-55.76982094724351,-10.570729916478115
-55.70472629102376,-10.22859678551481
-55.63288417291305,-9.891380846375682
-55.55299459051763,-9.559045325665764
-55.46522419946755,-9.231436872422506
-55.369739655392856,-8.908402135683389
-55.26670761392361,-8.589787764485877
-55.15629473068985,-8.275440407867436
-55.03866766132163,-7.965206714865516
-54.91399306144902,-7.65893333451757
-54.782437586702045,-7.356466915861077
-54.64416789271077,-7.057654107933502
-54.499350635105245,-6.762341559772324
-54.34815246951552,-6.470375920414995
-54.19074005157164,-6.181603838898923
-54.02728003690366,-5.895871964261644
-53.85793908114164,-5.613026945540625
-53.68288383991562,-5.332915431773287
-53.50228096885564,-5.055384071997125
-53.31629712359179,-4.7802795152495605
-53.12509895975408,-4.5074484105681165
-52.92885313297258,-4.236737406990187
-52.72772629887733,-3.9679931535532944
-52.5218851130984,-3.7010622992948896
-52.31149623126583,-3.4357914932524096
-52.09672630900967,-3.172027384463348
-51.87774200195996,-2.9096166219651565
-51.65470996574678,-2.6484058547952856
-51.42779685600016,-2.3882417319912435
-51.19716932835015,-2.1289709025904386
-50.962994038426814,-1.870440015630379
-50.725437641860175,-1.6124957201485017
-50.48466679428032,-1.3549846651822577
-50.24084815131728,-1.0977534997691407
-49.99414836860112,-0.840648872946602
-49.74473410176188,-0.5835174337521494
-49.492772006429604,-0.3262058312231204
-49.23842873823435,-0.06856071439712252
-48.98187095280617,0.18957126768846422
-48.72326530577512,0.44834346599614605
-48.462778452771246,0.7079092314884718
-48.200577049424595,0.968421915127962
-47.93682775136523,1.2300348678771655
-47.67169721422319,1.492901440698617
-47.40535209362853,1.7571749845548794
-47.1379590452113,2.0230088504084307
-46.869684724601555,2.2905563892218623
-46.60069578742934,2.559970951957652
-46.33115888932471,2.8314058895783916
-46.06124068591772,3.105014553046587
-45.791107832838414,3.3809502933248297
-45.52092698571684,3.659366461375555
-45.25086480018306,3.940416408161383
-44.98108793186711,4.224253484644805
-44.71176303639906,4.511031041788385
-44.443056769408955,4.800902430554643
-44.17513578652683,5.0940210019061425
-43.90816674338275,5.390540106805375
-43.642316295606776,5.690613096214932
-43.37775109882894,5.9943933210972915
-43.1146378086793,6.302034132415017
-42.85310464231326,6.613580608855145
-42.593123976290606,6.928638862260684
-42.33462869828748,7.246703773440402
-42.07755169597648,7.56727022319312
-41.821825857030205,7.889833092317673
-41.567384069121275,8.213887261612854
-41.31415921992226,8.538927611877448
-41.062084197105804,8.864449023910339
-40.81109188834447,9.189946378510285
-40.561115181310896,9.514914556476135
-40.31208696367766,9.838848438606675
-40.06394012311736,10.161242905700696
-39.816607547302624,10.481592838557084
-39.57002212390604,10.799393117974631
-39.3241167406002,11.114138624752101
-39.078824285057735,11.425324239688372
-38.83407764495122,11.732444843582215
-38.58980970795328,12.034995317232458
-38.34595336173649,12.332470541437928
-38.10244149397349,12.624365396997419
-37.859206992336844,12.910174764709758
-37.61618274449917,13.189393525373745
-37.37330163813308,13.461516559788215
-37.13049656091117,13.726038748751975
-36.887700400506034,13.982454973063838
-36.64484604459029,14.230260113522625
-36.40186638083653,14.468949050927122
-36.15869429691736,14.698016666076171
-35.91526268050538,14.916957839768585
-35.67150441927319,15.125267452803172
-35.427352400893405,15.322440385978744
-35.18273951303863,15.50797152009413
-34.93759864338143,15.68135573594811
-34.69186267959445,15.842087914339523
-34.44546450935028,15.989662936067191
-34.19833702032152,16.12357568192992
-33.95041310018077,16.24332103272652
-33.70162563660063,16.34839386925581
-33.45190751725371,16.4382890723166
-33.20119162981261,16.51250152270771
-32.949410861949936,16.570526101227948
-32.6965081357983,16.61198241348911
-32.44247501820065,16.63709470176378
-32.18731779622951,16.646270175607285
-31.931042760152952,16.639916084294505
-31.67365620023905,16.618439677100255
-31.415164406755903,16.582248203299407
-31.155573669971567,16.53174891216682
-30.89489028015412,16.467349052977276
-30.633120527571634,16.38945587500566
-30.370270702492196,16.298476627526853
-30.10634709518389,16.19481855981563
-29.84135599591477,16.07888892114689
-29.575303694952915,15.951094960795437
-29.30819648256642,15.811843928036154
-29.04004064902335,15.661543072143871
-28.770842484591782,15.50059964239344
-28.500608279539783,15.32942088805968
-28.229344324135454,15.14841405841748
-27.95705690864684,14.957986402741632
-27.683752323342034,14.758545170307016
-27.409436858489116,14.550497610388483
-27.134116804356154,14.334250972260847
-26.85779845121123,14.110212505199001
-26.580488089322422,13.878789458477733
-26.302192008957796,13.640389081371936
-26.022916500385428,13.395418623156438
-25.7426678538734,13.144285333106076
-25.461452359689794,12.887396460495715
-25.179276308102672,12.625159254600163
-24.896145989380123,12.357980964694306
-24.612067693790237,12.08626884005298
-24.32704771160104,11.810430129951008
-24.041092333080655,11.53087208366324
-23.754207848497146,11.248001950464555
-23.46640054811858,10.962226979629776
-23.17767672221305,10.67395442043373
-22.888042661048615,10.383591522151306
-22.59750465489335,10.091545534057289
-22.306068994015355,9.798223705426587
-22.013741968682687,9.504033285534
-21.72052986916342,9.2093815236544
