x,y
15.583235147589342,-66.64351994482782
15.273664684173532,-66.75636094159638
14.96152470503214,-66.86787319277485
14.646912191010621,-66.97798386779219
14.329924122954424,-67.08662013607734
14.010657481708996,-67.1937091670593
13.689209248119788,-67.299178130167
13.365676403032253,-67.4029541948294
13.04015592729182,-67.50496453047549
12.712744801743973,-67.60513630653418
12.383540007234153,-67.70339669243448
12.052638524607787,-67.79967285760532
11.720137334710351,-67.89389197147565
11.386133418387267,-67.98598120347448
11.050723756484011,-68.07586772303074
10.714005329846017,-68.16347869957335
10.376075119318728,-68.24874130253137
10.037030105747633,-68.33158270133364
9.696967269978124,-68.41193006540922
9.355983592855672,-68.48971056418702
9.014176055225768,-68.564851367096
8.67164163793381,-68.63727964356515
8.328477321825268,-68.70692256302341
7.984780087745584,-68.77370729489971
7.640646916540213,-68.83756100862307
7.296174789054611,-68.89841087362242
6.951460686134212,-68.95618405932673
6.606601588624471,-69.01080773516493
6.2616944773708525,-69.062209070566
5.916836333218789,-69.11031523495895
5.5721241370137236,-69.15505339777266
5.227654869601125,-69.19635072843613
4.883525511826441,-69.23413439637831
4.539833044535101,-69.26833157102816
4.19667444857258,-69.29886942181466
3.8541467047843057,-69.32567511816673
3.512346794015741,-69.34867582951337
3.1713716971123205,-69.36779872528355
2.831318394919542,-69.38297097490614
2.492283868282776,-69.39411974781025
2.1543650980475277,-69.4011722134247
1.8176590650592317,-69.40405554117854
1.4822627501633576,-69.40269690050066
1.1482731342053185,-69.39702346082008
0.81578719803057,-69.38696239156575
0.4849019224846032,-69.3724408621666
0.15571428841281687,-69.35338604205161
-0.171678723339312,-69.32972510064974
-0.4971801319263349,-69.30138520738994
-0.8206929565028247,-69.2682935317012
-1.1421202162233044,-69.23037724301244
-1.4613649302423326,-69.18756351075264
-1.7783301177144821,-69.13977950435078
-2.092918797794262,-69.08695239323578
-2.4050339896362445,-69.02900934683663
-2.714578712394996,-68.96587753458229
-3.021455985225039,-68.89748412590168
-3.3255688272809394,-68.82375629022383
-3.6268202577172346,-68.74462119697763
-3.9251132956885115,-68.66000601559212
-4.220350960349279,-68.56983791549617
-4.512436270854103,-68.47404406611878
-4.801272246357534,-68.37255163688894
-5.086761906014118,-68.26528779723556
-5.368808268978409,-68.15217971658761
-5.6473143544049655,-68.0331545643741
-5.922183181448332,-67.90813951002393
-6.193317769263054,-67.7770617229661
-6.460621137003674,-67.63984837262956
