x,y,color
-11.088685221163328,0.5151361258266798,blue
-6.165950928062497,1.1312026399847221,blue
-1.2156636133909622,1.4604956842500005,blue
3.745197843235932,1.5356091967469903,blue
8.705256498752348,1.4110014596434208,blue
13.656289981417729,1.0912366511017906,blue
18.573198287510237,0.4366742952652132,blue
23.37807180979285,-0.7823817279498053,blue
27.81625365592379,-2.964657595665739,blue
31.126410352756302,-6.59833270008793,blue
32.299304711432576,-11.374161481273571,blue
31.670000363962195,-16.277927053642884,blue
29.774223824726175,-20.849454160012147,blue
26.79559910067315,-24.801948038658743,blue
23.045708320308997,-28.041600399185153,blue
18.885514307644392,-30.742096913928467,blue
14.559086310214699,-33.17113346386062,blue
10.254153524895255,-35.637340208407196,blue
6.262533665243932,-38.57176254234462,blue
3.457157408216389,-42.60381242869881,blue
2.9729050229958602,-47.5103016949749,blue
3.5522060968402407,-52.4364272323274,blue
4.2375707649830865,-57.350321508018816,blue
4.386560073963047,-62.302819129941035,blue
3.134952303964969,-67.07018906097318,blue
0.07303302326834427,-70.93579568425957,blue
-4.047286481515666,-73.67727794247863,blue
-8.637781564108476,-75.54652669884824,blue
-13.441398861361083,-76.77853844695073,blue
-18.347689161744082,-77.50631667089998,blue
-23.300707697427423,-77.75415899142327,blue
-28.18542954225082,-77.00104009185834,blue
-32.62030914358711,-74.79501543796516,blue
-37.30484315182369,-73.27504105114835,blue
-42.25369505649546,-73.40301857206425,blue
-47.14609658420251,-74.22527053234161,blue
-52.036339723275574,-75.06171824942474,blue
-56.94836751843164,-75.75391438799117,blue
-61.386159038417134,-77.83678900269791,blue
-64.84530807390571,-81.38806912133536,blue
-68.34366309934009,-84.90157396039314,blue
-72.43938126671434,-87.68423742687663,blue
-77.09840379566523,-89.33363421025753,blue
-82.00304675560496,-89.0751476020218,blue
-86.03456936549591,-86.29857972882724,blue
-87.97204034858845,-81.79160423192018,blue
-88.99940913262938,-76.93810874103723,blue
-89.65078490138765,-72.02096687769685,blue
-89.74795839227255,-67.06383789170295,blue
-89.02042771747865,-62.164235110452054,blue
-87.12320820047742,-57.59866799977956,blue
-83.86682852224575,-53.88844811109159,blue
-79.73476906321507,-51.14970307060576,blue
-75.58524496317627,-48.43776254717409,blue
-73.0336468586018,-44.33984732382659,blue
-75.59139186176304,-40.6514949576308,blue
-80.45012169757389,-39.70109216738063,blue
-85.38958529690643,-39.23078748359495,blue
-90.29413193704045,-38.49805378915427,blue
-94.9180765857275,-36.76040755442966,blue
-98.23964919312274,-33.166793276924345,blue
-99.43563843454973,-28.386984622105796,blue
-98.91704907869911,-23.47253157400615,blue
-96.86499098267214,-18.983908899565122,blue
-93.23172330246419,-15.659728402854029,blue
-88.5824712880687,-14.014276808515767,blue
-83.66305661866491,-14.272526215980989,blue
-79.1353278388928,-16.265250361894246,blue
-74.95571841401885,-18.938305837647462,blue
-70.52521594408628,-21.120170873678642,blue
-65.76620305217537,-20.187858772335282,blue
-61.70219063425306,-17.353821372952726,blue
-57.90607103665296,-14.158728833472722,blue
-53.99710831191588,-11.105322146798844,blue
-49.67747564154776,-8.685085763553184,blue
-44.908202348847624,-7.3433200593385255,blue
-40.05382661846974,-6.316993276971321,blue
-35.230514042383334,-5.153055269487217,blue
-30.426387513528017,-3.911938018547947,blue
-25.62557897114122,-2.657989798081105,blue
-20.811755138566273,-1.4552225433211285,blue
