x,y,color
-10.930216508727355,19.737053340073956,blue
-11.030727996233722,14.81789562607834,blue
-12.19337204311445,10.005752075292044,blue
-12.572776893333568,5.138728123782997,blue
-8.643310145543026,2.430573010737497,blue
-3.757486697726094,1.6708623163246799,blue
1.1898090622327686,1.4826155434550827,blue
6.14148039256623,1.5018219311113086,blue
11.092992163021052,1.5548730614600927,blue
16.044348239080207,1.5088598768678807,blue
20.986145395055075,1.210822302168907,blue
25.87098459964927,0.4228345007591727,blue
30.498160020374996,-1.2971878990862962,blue
34.127981153384574,-4.590215299292602,blue
35.60343268966995,-9.263547562632102,blue
35.225155119299885,-14.183136165684836,blue
33.57690890151937,-18.838470087952906,blue
30.67734340791271,-22.823868100688994,blue
26.597927867355367,-25.589040471638633,blue
21.88454260291482,-27.068124671941213,blue
16.970659504778894,-27.64648189164189,blue
12.020417645057158,-27.720788286040175,blue
7.070672775891339,-27.58071700759623,blue
2.120486763675345,-27.46056255437287,blue
-2.82747658522473,-27.61199081434666,blue
-7.709448162622479,-28.398986460290267,blue
-12.292529520298132,-30.245533687902164,blue
-16.55135178246246,-32.769469241109,blue
-20.761839359620964,-35.37523134532772,blue
-25.187101420669677,-37.58498225737998,blue
-30.02445161034639,-38.392338626346884,blue
-34.21841836620014,-36.00506494061518,blue
-37.080370743881176,-31.96764704563278,blue
-41.098903762043946,-29.539723640110534,blue
-45.99726567084558,-30.232309536762664,blue
-50.91084559342046,-30.140220375156005,blue
-55.39125622580866,-28.074533843687977,blue
-59.706501218673836,-25.654465067484104,blue
-64.47651897745358,-24.37341182204858,blue
-69.38496828340384,-23.721795707389987,blue
-74.22450030802027,-22.713909453648988,blue
-78.11394406484548,-19.821515263190122,blue
-79.25891889603689,-15.059415949417563,blue
-79.00144442181023,-10.117587935591839,blue
-78.56194900340854,-5.1857074347158765,blue
-78.56347665604046,-0.23616615669173058,blue
-78.84625698366527,4.707510292962837,blue
-78.84587368305624,9.656017690679882,blue
-77.85099560476858,14.490353834087195,blue
-75.37513426606155,18.750233935713204,blue
-71.69830040428134,22.041235019591618,blue
-67.18079036229365,23.993635012309596,blue
-62.32963568980513,23.52739683296025,blue
-58.06515259970425,21.02560182605378,blue
-53.54211268484801,19.118988453613575,blue
-48.6446097632146,19.515336945935836,blue
-44.294435648561816,21.80939619680889,blue
-40.66575831567914,25.17711619808758,blue
-36.50146630381883,27.811815897962013,blue
-31.72802694361806,29.078419325394,blue
-26.788154124123025,29.28717243286487,blue
-21.8931022930187,28.587546952681535,blue
-17.2400104296093,26.925094215875887,blue
-13.24649504713517,24.040706264799077,blue
-13.860027876820283,19.099098652859254,yellow
-14.226581301061032,14.181096650010325,yellow
-15.428326253224938,9.361279407049715,yellow
-15.506618386685773,4.449837513846639,yellow
-12.399702896215956,0.7293172454795283,yellow
-7.7160384161052065,-0.8537308703654745,yellow
-2.7818327246115615,-1.3998956208749718,yellow
2.1837935665690367,-1.5233652347572928,yellow
7.151337093924759,-1.4858781978995168,yellow
12.118846563110786,-1.4420965355645023,yellow
17.08545225135071,-1.529282713869712,yellow
22.035430709556252,-1.9291128978202323,yellow
26.882122879260784,-2.9829534753165525,yellow
31.085219495504894,-5.523177992933114,yellow
32.64516759614696,-10.12851727151391,yellow
31.901435086439527,-15.018227402873475,yellow
29.6846660215909,-19.436740933895642,yellow
25.899415826051445,-22.590296730659986,yellow
21.19964507674365,-24.14478831774042,yellow
16.26499141307066,-24.677467197059965,yellow
11.298212352367827,-24.707277650835884,yellow
6.3328652983191205,-24.554365114958586,yellow
1.3663067432004397,-24.458884758813895,yellow
-3.595388666514623,-24.66689862201772,yellow
-8.486526365984489,-25.5013640991938,yellow
-13.110562757042274,-27.29258647474201,yellow
-17.41462840942988,-29.76953443051118,yellow
-21.628607203691374,-32.40013040041248,yellow
-26.029738102060605,-34.692785066307096,yellow
-30.823613818998894,-35.043110439449705,yellow
-33.94734364198359,-31.226768878882066,yellow
-37.23598176294392,-27.548892759976145,yellow
-42.0112017945433,-26.58186036147778,yellow
-46.920328541851276,-27.33267276377841,yellow
-51.756832019711865,-26.647254259646072,yellow
-56.05796298836954,-24.16623237650071,yellow
-60.58690636197072,-22.158415070178265,yellow
-65.45570469539062,-21.1953895236892,yellow
-70.3805758642677,-20.54604446842929,yellow
-75.01128916276333,-18.91957121049078,yellow
-76.26699153119422,-14.257858553747763,yellow
-75.90593801997484,-9.304983858027633,yellow
-75.52138191028429,-4.353161195108715,yellow
-75.60152223958944,0.6123632516852453,yellow
-75.8826677037021,5.572061000962094,yellow
-75.73972049606381,10.53141058416977,yellow
-74.2042776583756,15.221082583750551,yellow
-70.91877065802215,18.908303106456714,yellow
-66.49679387180704,21.070861989241912,yellow
-61.813624619227014,19.876978701497585,yellow
-57.58119497229096,17.281485821131554,yellow
-52.80947598324373,16.032015575530536,yellow
-47.89870252507781,16.60816051032844,yellow
-43.421885313031765,18.711288616388792,yellow
-39.697112973932164,21.98874152562906,yellow
-35.699334171351296,24.890652386672024,yellow
-30.915648218049895,26.159630353310583,yellow
-25.957583962222856,26.220814218140333,yellow
-21.0949718256997,25.253105984410126,yellow
-16.657471301330887,23.06983244709965,yellow
