x,y
-27.40514791392627,-23.429369397233202
-27.34127512893232,-23.042491948447704
-27.271247964161827,-22.65518246739086
-27.195130454127995,-22.26756002682633
-27.112986633344097,-21.879743699517988
-27.024880536323344,-21.49185255822961
-26.930876197579032,-21.10400567572495
-26.831037651624378,-20.716322124767828
-26.725428932972637,-20.328920978122
-26.61411407613705,-19.941921308551258
-26.49715711563085,-19.555442188819427
-26.37462208596731,-19.169602691690216
-26.246573021659664,-18.784521889927476
-26.113073957221168,-18.400318856294945
-25.974188927165052,-18.017112663556446
-25.82998196600458,-17.635022384475747
-25.680517108252992,-17.254167091816655
-25.525858388423522,-16.874665858342908
-25.366069841029443,-16.496637756818345
-25.201215500583974,-16.120201860006688
-25.03135940160038,-15.745477240671761
-24.8565655785919,-15.372582971577359
-24.676898066071786,-15.001638125487261
-24.49242089855328,-14.632761775165235
-24.30319811054964,-14.26607299337509
-24.109293736574088,-13.901690852880577
-23.91077181113989,-13.53973442644552
-23.70769636876029,-13.18032278683367
-23.500131443948522,-12.823575006808838
-23.288141071217865,-12.469610159134788
-23.071789285081515,-12.118547316575317
-22.851140120052772,-11.770505551894217
-22.626257610644853,-11.425603937855243
-22.397205791371007,-11.08396154722223
-22.164048696744484,-10.745697452758918
-21.926850361278525,-10.410930727229115
-21.685674819486398,-10.079780443396587
-21.44058610588132,-9.752365674025128
-21.191648254976556,-9.428805491878549
-20.938925301285348,-9.109218969720615
-20.68248127932094,-8.793725180315079
-20.42238022359658,-8.482443196425749
-20.15868616862552,-8.175492090816448
-19.891463148921005,-7.872990936250922
-19.620775198996277,-7.575058805492951
-19.346686353364582,-7.281814771306351
-19.069260646539178,-6.993377906454867
-18.788562113033294,-6.709867283702302
-18.504654787360188,-6.431401975812463
-18.217602704033123,-6.1581010555491105
-17.927469897565302,-5.890083595676046
-17.634320402470006,-5.627468668957029
-17.338218253260475,-5.3703753481558465
-17.039227484449952,-5.118922706036322
-16.737412130551682,-4.873229815362215
-16.432836226078912,-4.633415748897306
-16.1255638055449,-4.3995995794053755
-15.815658903462886,-4.171900379650204
-15.503185554346105,-3.950437222395607
-15.188207792707825,-3.7353291804053583
-14.870789653061273,-3.526695326443253
-14.550995169919705,-3.324654733273036
-14.228888377796366,-3.1293264736585016
-13.904533311204506,-2.9408296203634734
-13.577994004657361,-2.7592832461517034
-13.249334492668185,-2.5848064237869934
-12.918618778260836,-2.4175180693787297
-12.58589680939833,-2.257467177521356
-12.25118240541087,-2.104523009062241
-11.914483660661878,-1.9585263441217862
-11.575808669514801,-1.8193179628204632
-11.235165526333068,-1.6867386452787017
-10.892562325480112,-1.560629171616938
-10.548007161319374,-1.440830321955623
-10.20150812821429,-1.3271828764151934
-9.853073320528297,-1.2195276151160712
-9.502710832624825,-1.1177053181787429
-9.150428758867307,-1.0215567657236093
-8.796235193619179,-0.9309227378711356
-8.440138231243893,-0.8456440147417652
-8.082145966104871,-0.7655613764558922
-7.722266492565531,-0.690515603134024
-7.3605079049893405,-0.6203474748965547
-6.996878297739723,-0.5548977718639492
-6.631385765180099,-0.4940072741566439
-6.264038401673929,-0.4375167618950542
-5.894844301584634,-0.3852670151996591
-5.523811559275639,-0.3370988141909024
-5.150948269110401,-0.29285293898919207
-4.776262525452349,-0.25237016971498605
-4.399762422664917,-0.21549128648872795
-4.0214560551115355,-0.1820570694308472
-3.641351517155641,-0.15190829866180167
-3.2594569031606753,-0.12488575430202786
-2.8757803074900607,-0.10083021647196233
-2.4903298245072634,-0.0795824652920416
-2.103113548575685,-0.06098328088270932
-1.7141395740587697,-0.04487344336440913
-1.3234159953199622,-0.03109373285759176
-0.930950906722682,-0.019484929482700863
-0.5367524026303911,-0.009887813360137443
-0.14082857740650212,-0.002143164610387771
0.25681247458555134,0.003908236646097407
0.6561626589823106,0.008425610288931296
1.057213881420374,0.011568176197627622
1.4599580475362792,0.013495154251771169
1.8643870629665926,0.014365764330918296
2.270492833347891,0.014339226314604048
2.6782672643167302,0.013574760082406101
3.0877022615096728,0.012231585513887921
3.4987897305632956,0.010468922488598764
3.9115215771141507,0.008445990886102095
4.325889706798812,0.006322010585940063
4.741886025253837,0.004256201467704557
5.159502438115794,0.0024077834109164087
5.578730851021245,0.0009359762951604012
5.999563169606748,0.0
6.421991299508896,-0.0002409255950439615
6.846007146364219,0.0003724193896417205
7.271602615809304,0.0019992548335636684
7.69876961348071,0.004798800616306664
8.12750004501498,0.008930276617448385
8.55778581604871,0.014552902716495453
8.98961883221845,0.021825898793068177
9.422935969764016,0.030830513802023063
9.857161540197207,0.040921745855222014
10.29144098287652,0.051059460263971346
10.724916946634021,0.06019956845420893
11.156732080301797,0.06729798185183711
11.586029032711902,0.07131061188278665
12.011950452696386,0.07119336997303805
12.433638989087331,0.06590216754845812
12.850237290716823,0.05439291603502028
13.260888006416902,0.03562152685865527
13.664733785019674,0.008543911445272556
14.06091727535716,-0.02788401877917579
14.448581126261434,-0.074706352388759
14.826867986564597,-0.13296717795755342
15.194920505098697,-0.20371058405962827
15.551881330695803,-0.2879806592690315
15.896893112187986,-0.3868214921598607
16.22909849840732,-0.501277171306171
16.54764013818585,-0.6323917852820173
16.851660680355646,-0.7812094226614619
17.140302773748797,-0.9487741720186023
17.41271140468768,-1.1361275751436395
17.668546335445814,-1.3437503060080047
17.908625450867095,-1.5708612203526684
18.133924834409374,-1.8165068105604831
18.345420569530564,-2.079733569014408
18.54408873968858,-2.3595879880973243
18.730905428341284,-2.6551165601921127
18.906846718946557,-2.96536577768169
19.072888694962334,-3.289382132948951
19.23000743984645,-3.626212118376799
19.379179037056847,-3.974902226348142
19.521379570051412,-4.334498949245898
19.657585122287994,-4.704048779452911
19.788771777224536,-5.082598209352135
19.915915618318888,-5.469193731326449
20.039992729028963,-5.862881837758756
20.161979192812662,-6.262709021031974
20.282851093127885,-6.667721773528989
20.403584513432488,-7.076966587632697
20.525155537184386,-7.4894899557260075
20.648540247841456,-7.904338370191823
20.7747147288616,-8.320558323413039
20.904655063702716,-8.737196307772564
21.039337335822697,-9.153298815653287
21.179737628679415,-9.567912339438124
21.326832025730777,-9.980083371509949
21.481533059297877,-10.388898845560306
21.643843700359422,-10.794024502407623
21.813087302263202,-11.195558563353288
21.988570883874782,-11.593609644285763
22.169601464059806,-11.988286361093628
22.35548606168385,-12.379697329665333
22.545531695612556,-12.767951165889428
22.739045384711535,-13.153156485654407
22.93533414784635,-13.535421904848775
23.133705003882664,-13.91485603936107
23.333464971686066,-14.291567505079769
23.53392107012218,-14.665664917893437
23.734380318056576,-15.037256893690525
23.93414973435493,-15.406452048359583
24.13253633788278,-15.773358997789103
24.328847147505794,-16.13808635786762
24.52238918208955,-16.50074274448363
24.71246946049966,-16.86143677352564
24.898395001601767,-17.220277060882196
25.07947282426144,-17.577372222441767
25.255009947344295,-17.932830874092886
25.424313389715966,-18.286761631724048
25.586690170242054,-18.6392731112238
25.74144730778816,-18.990473928480625
25.8878918212199,-19.340472699383028
26.025330729402864,-19.689378039819545
26.15307105120272,-20.037298565678697
