x,y,color
-44.35446608549505,-35.03710709567571,blue
-49.2795837705106,-35.29328616077369,blue
-53.92047090181963,-36.83331893840206,blue
-58.29127245770476,-39.10447448236398,blue
-63.0996164082647,-40.14227890023222,blue
-68.02451459715881,-40.072017905270215,blue
-72.85006389305623,-39.080650541796416,blue
-77.37981326435028,-37.15221970854042,blue
-81.20118918871466,-34.070782867972426,blue
-83.27224884548558,-29.664677418688115,blue
-82.90771003438749,-24.77680641080517,blue
-81.3245517003009,-20.108390203559225,blue
-79.46977155923616,-15.536995863605222,blue
-78.04003345042437,-10.822922775015275,blue
-78.46667009292327,-5.99331690361411,blue
-80.57279709952117,-1.5508324021222908,blue
-81.3071350984853,3.3124282521437465,blue
-80.64492540288597,8.178740889541768,blue
-77.87230777144231,12.145348833564693,blue
-73.14326377648774,13.228008068434779,blue
-68.28801414959881,12.404007950710078,blue
-63.54089126430568,11.06185486627625,blue
-58.738246917802215,9.953264230481786,blue
-54.315913167416554,11.327912310643956,blue
-52.66372431831499,15.945879179673181,blue
-51.810966629476724,20.80453904168798,blue
-50.88736111848231,25.649649594652367,blue
-49.31476985787712,30.315814560178246,blue
-46.366628128395334,34.22124801964483,blue
-41.91294536029173,36.22213234109829,blue
-37.038294380369905,35.973848418669235,blue
-32.96432123472019,33.28579969795922,blue
-30.16480285884677,29.24090818292325,blue
-28.10573274115646,24.76013975827241,blue
-26.290942230489335,20.17267277685452,blue
-24.31728872025721,15.652884280968824,blue
-21.781782794338937,11.427380293551987,blue
-18.49738917930111,7.758573104441165,blue
-14.505676411448576,4.875056090270181,blue
-10.015379824144517,2.8517046293168633,blue
-5.203864906976094,1.800437761495445,blue
-0.28161703888157774,1.5042922786677124,blue
4.6517242946354855,1.4983179074486657,blue
9.584700134338533,1.4515237245112225,blue
14.50542845268032,1.119358386755458,blue
19.34497587480439,0.19118538312527456,blue
23.835031833052454,-1.806832882819279,blue
27.25295350046099,-5.309680730883704,blue
29.114973213336526,-9.856546427323549,blue
29.82309064479915,-14.731544390097394,blue
29.782795653200765,-19.661635684713332,blue
29.21493525831434,-24.560426952535106,blue
28.19509687923417,-29.385002852332104,blue
26.465577762373584,-33.99736733782473,blue
23.93268693177785,-38.2244310717585,blue
20.831320670701245,-42.0575559532659,blue
17.389466505729388,-45.59063876987623,blue
13.77664295779239,-48.949841061327646,blue
10.037558962301304,-52.16698532173492,blue
5.983182452469023,-54.96860326382995,blue
1.3745719054608116,-56.644338704110524,blue
-3.4407822481644246,-55.912701077345055,blue
-7.536329562475871,-53.19707572551644,blue
-11.001630541906167,-49.69014693762557,blue
-14.198049952132678,-45.9325733511112,blue
-17.39916076988969,-42.179025026263375,blue
-20.858320662986387,-38.665314012148315,blue
-24.881313847613796,-35.834272106466365,blue
-29.59219612346611,-34.44918312555292,blue
-34.516837111682406,-34.290988454548426,blue
-39.43579754833172,-34.66165673261929,blue
-44.49062765558061,-32.040639286719575,yellow
-49.42983766725301,-32.291863367623364,yellow
-54.180306474771704,-33.56957716496696,yellow
-58.51219253089352,-35.95372535171315,yellow
-63.289029094572996,-37.14665938410428,yellow
-68.22378796376711,-37.025306218883046,yellow
-73.0220122078494,-35.86223300296821,yellow
-77.38082824899834,-33.56355894217549,yellow
-80.22596526549142,-29.63756688732404,yellow
-79.79720936213013,-24.761622373651043,yellow
-78.0917929291846,-20.1208256736415,yellow
-76.26282959064929,-15.525238138593927,yellow
-74.9903705130956,-10.754026490633084,yellow
-75.29580825543687,-5.859554475105206,yellow
-77.45755513991855,-1.4240216537310602,yellow
-78.30852484407308,3.425868565352669,yellow
-77.38662035468619,8.23980418427817,yellow
-73.22426210778298,10.228513324438836,yellow
-68.37041646011775,9.323928031297761,yellow
-63.61409291341303,7.965389191029992,yellow
-58.78104614711758,6.937334385484263,yellow
-53.965566971380966,7.6407911992118365,yellow
-50.89149388728235,11.39754146666274,yellow
-49.560865703619605,16.152508529435437,yellow
-48.73319250116025,21.02920860088871,yellow
-47.735988747461434,25.87219694962684,yellow
-45.816610193312115,30.406272996902246,yellow
-41.853357199434825,33.16459385616121,yellow
-37.04196029854545,32.72373866376789,yellow
-33.622475295380795,29.224039733471564,yellow
-31.383052161077728,24.819166205040062,yellow
-29.538247770529424,20.22969159476721,yellow
-27.644211586012347,15.660738987800592,yellow
-25.314573907177504,11.301286994581016,yellow
-22.339587097171588,7.3572251064836465,yellow
-18.684002236810485,4.036229496177707,yellow
-14.471937275952484,1.4552533557372591,yellow
-9.866850405821197,-0.3314399159027115,yellow
-5.010675301736626,-1.2405205432267241,yellow
-0.07260039569759158,-1.4992249558605604,yellow
4.873951557312424,-1.5010297517412887,yellow
9.819959860357088,-1.5574887703136984,yellow
14.750265999061568,-1.9338475341046877,yellow
19.56427239628593,-3.0302078302112747,yellow
23.729374840107937,-5.610281892160026,yellow
26.029088796226972,-9.939886181959292,yellow
26.822976360561682,-14.811924877052537,yellow
26.769069367289404,-19.754593904217124,yellow
26.156100981525356,-24.661072892596568,yellow
25.04279217853386,-29.477261177204902,yellow
23.072841698002236,-34.00426713348631,yellow
20.2810739117663,-38.08129512995905,yellow
16.98522591988359,-41.76727530344721,yellow
13.427682410375098,-45.20352133112799,yellow
9.74801743227006,-48.509053773433905,yellow
5.839470531176943,-51.53598342547515,yellow
1.378961931679413,-53.60397293484921,yellow
-3.3393182386556077,-52.59217811454917,yellow
-7.136511838319919,-49.44221743873652,yellow
-10.434127748961387,-45.7566872978429,yellow
-13.610962047564783,-41.96504663210879,yellow
-16.92027779233544,-38.289763343613565,yellow
-20.60285282888097,-34.99436667275296,yellow
-24.886861943968995,-32.55306260767209,yellow
-29.686388108491826,-31.415749254644965,yellow
-34.62666533527363,-31.292945747462753,yellow
