x,y,color
-8.875560557136609,2.460319691092703,blue
-4.002093784187281,1.6701118634212158,blue
0.9371521716626887,1.492167984926155,blue
5.880816075118894,1.5004671565961054,blue
10.820314037223817,1.328284835474598,blue
15.697211687772004,0.5572155273653436,blue
20.256738221998887,-1.307890495030822,blue
24.112900070299084,-4.382596916469417,blue
27.432163357888044,-8.04399547300987,blue
30.64824766720431,-11.798267763034229,blue
34.173852174861764,-15.257929818037448,blue
38.00181659109544,-18.38601816619052,blue
41.41686288646105,-21.943061038252708,blue
43.35644149861088,-26.44648648441882,blue
43.36010001963573,-31.362503560093778,blue
41.63784646944816,-35.967121308782154,blue
38.32000605864873,-39.5898694685754,blue
33.9127012986948,-41.76854603445587,blue
29.01956552921684,-42.06327393329258,blue
24.45905475739243,-40.2274890531334,blue
20.345812872569333,-37.48648541228529,blue
15.941633755727338,-35.29261752184337,blue
11.046394117597991,-34.62595812067736,blue
6.182048918771208,-33.75192924605403,blue
1.409133512156643,-32.469616879093635,blue
-3.2362200123190945,-30.782684769657834,blue
-7.7213413853413755,-28.70679060237092,blue
-12.020591525785704,-26.268907952500353,blue
-16.116231122368205,-23.50229541969362,blue
-19.999322421770515,-20.444252284178532,blue
-23.71499442817219,-17.18354445126986,blue
-27.83032680090794,-14.494624324430724,blue
-32.61948993757312,-15.068835707519206,blue
-36.97034135535273,-17.409992881667613,blue
-41.319578741506206,-19.75585709229317,blue
-46.03112616581461,-21.18680978891713,blue
-50.94317805192222,-20.9268919103377,blue
-55.55801339375316,-19.195370369860104,blue
-59.65138176166087,-16.438948815426134,blue
-63.15309048162068,-12.958457497886315,blue
-65.98956699046644,-8.91757107741239,blue
-67.98889362803314,-4.4067928995530306,blue
-68.85703207723603,0.4465156902296741,blue
-68.52638307468877,5.368439828410484,blue
-67.23041957138773,10.133157893368395,blue
-65.28793945035085,14.676516174941945,blue
-62.96196053440316,19.037891932498837,blue
-60.443556873732234,23.291855091086646,blue
-57.88084810887095,27.519441308360236,blue
-55.28841037811493,31.72776831507631,blue
-51.90190353468941,35.285855909837615,blue
-47.202622573939294,36.55908021346941,blue
-42.39617478351833,35.51784271723623,blue
-38.02124516878,33.233819917110516,blue
-34.093203506728386,30.239389340553053,blue
-30.622251310782303,26.724765475344427,blue
-27.74420599259568,22.71373311265858,blue
-26.073779922458897,18.08388854182317,blue
-24.905820595711262,13.285036924739487,blue
-21.82368765013588,9.523273617867932,blue
-17.75097174651546,6.722019482629033,blue
-13.478929654844904,4.239371823906758,blue
-9.637922973110193,-0.4403339976096525,yellow
-4.755796427536978,-1.2753727405396305,yellow
0.19721533488885257,-1.5024743555552362,yellow
5.156824134130581,-1.4982869278747906,yellow
10.11380955618354,-1.6277111139048088,yellow
15.011091955781126,-2.3640193064676005,yellow
19.505352914746062,-4.39564597894468,yellow
23.167734958458645,-7.725684333211831,yellow
26.406217170596697,-11.481510760425989,yellow
29.704842483601198,-15.183764804497429,yellow
33.38840753060627,-18.499690606510068,yellow
37.190118549399074,-21.68259804538715,yellow
40.046201054756935,-25.68193322040218,yellow
40.45094239581053,-30.57336494245532,yellow
38.59737662569761,-35.12276801982149,yellow
34.79667318617086,-38.234511956003956,yellow
29.99106361728426,-39.17383488347201,yellow
25.441914181876733,-37.310009015327,yellow
21.325537106338224,-34.54411217750181,yellow
16.858658716945463,-32.432927008233975,yellow
11.955800086737504,-31.720438086592267,yellow
7.07021581711939,-30.875856138006785,yellow
2.2796536823304336,-29.598455955090436,yellow
-2.3752358092010155,-27.891644310430074,yellow
-6.858182815853667,-25.77381119554705,yellow
-11.141531644911922,-23.276515460928113,yellow
-15.207634058215177,-20.438856239257102,yellow
-19.04935444909505,-17.303778745777734,yellow
-22.794275781077133,-14.053088632711013,yellow
-27.065745127107235,-11.5880008655261,yellow
-31.95135563766526,-11.637645806335968,yellow
-36.46866156598658,-13.658315066016094,yellow
-40.77236220524162,-16.12298901320996,yellow
-45.340477605188525,-18.017110651514617,yellow
-50.257592174352226,-18.006004824433727,yellow
-54.84084831285263,-16.163362698421626,yellow
-58.799709594967624,-13.19295112736167,yellow
-62.067754581501745,-9.472927049367009,yellow
-64.5126889740745,-5.169312189491192,yellow
-65.78148491076342,-0.3933279891981911,yellow
-65.62321445613631,4.548324357443114,yellow
-64.33076380857024,9.328945010802904,yellow
-62.3402876221418,13.868738111787899,yellow
-59.96948506871517,18.224191758257525,yellow
-57.42560131008801,22.48163683629216,yellow
-54.860906928714044,26.726658708118748,yellow
-52.1828169261869,30.89713758853803,yellow
-48.14749471488729,33.517227803775164,yellow
-43.31437501604384,32.65453863267121,yellow
-38.979666856494845,30.26508481177472,yellow
-35.141559222742785,27.131840553334413,yellow
-31.831855864777836,23.44539453953457,yellow
-29.439873942315145,19.131197899213504,yellow
-28.332242818567934,14.298474686480027,yellow
-26.398668465923066,9.769879997431403,yellow
-22.723310500989257,6.4714570732927434,yellow
-18.605639590926714,3.707758769446926,yellow
-14.277770166982833,1.2912814313024228,yellow
