x,y,color
-37.976188608244456,-11.234444618176951,blue
-33.14172097352371,-10.396789535278117,blue
-28.243609507254146,-10.185114313313278,blue
-23.89593945424857,-7.797126586268163,blue
-19.91251083884132,-4.816193100800419,blue
-15.81289967632618,-2.001704408053314,blue
-11.275479952420929,0.01504901702075756,blue
-6.422755035442712,1.0853036571790966,blue
-1.4641992990928827,1.468700916775859,blue
3.511051882754174,1.5053342574328639,blue
8.486366601586248,1.5363742944106349,blue
13.444720732483916,1.9194042549769392,blue
18.28280077213398,3.0472367882219373,blue
22.76442099294748,5.187955171272051,blue
27.169938006168962,7.489493635858622,blue
32.047014152986876,8.052512890010405,blue
36.57100939378458,6.077732910443757,blue
40.21068530524133,2.7045563064293816,blue
43.086892831777675,-1.3480581119644626,blue
45.29585930916248,-5.8013783201148925,blue
46.80929105114288,-10.53589268235622,blue
47.49164658171817,-15.456936205237767,blue
47.07449378884618,-20.401030003219574,blue
45.16663200385092,-24.966193837108733,blue
41.62241721153549,-28.407195951416824,blue
37.637710711428596,-31.36048155612444,blue
34.759621050746006,-35.40608680226606,blue
32.28475112468544,-39.72257186178403,blue
29.80812981532077,-44.0380743657234,blue
27.351088868978593,-48.36473949539162,blue
24.9440579204932,-52.7193878453903,blue
22.61472976909682,-57.11604339442344,blue
20.37489483048686,-61.558995974191205,blue
18.12993802684546,-65.99934388076544,blue
15.733192021588579,-70.35907840321498,blue
13.035465503959507,-74.53788225069853,blue
9.880832436726159,-78.3804510869504,blue
6.1366078771116825,-81.64545286471737,blue
1.7834727835282926,-84.03215426875424,blue
-2.982967216736565,-85.43228266172106,blue
-7.922894443767419,-85.98233906306403,blue
-12.891287952021042,-85.80194719344367,blue
-17.79031905217421,-84.95326826783152,blue
-22.55122499038023,-83.5155256792532,blue
-27.165978787855586,-81.65785265962741,blue
-31.68153429534227,-79.56859176093785,blue
-36.17654681586089,-77.43510450426236,blue
-40.737832476625854,-75.44871268461758,blue
-44.4872770917343,-72.33376453817858,blue
-45.85937841752355,-67.59510782424645,blue
-45.62929801135595,-62.635945417005885,blue
-44.474732608062865,-57.8013624437486,blue
-42.59775026772095,-53.1989809154265,blue
-40.62192632029378,-48.658785654704886,blue
-40.245186147131776,-43.710895330307096,blue
-40.74582185387554,-38.7632556082301,blue
-41.61881884639374,-33.86515336999415,blue
-42.55812492913658,-28.979010397179138,blue
-43.26938201401187,-24.05592140871053,blue
-43.28461784243549,-19.08963091470666,blue
-41.71492013808307,-14.414077725730763,blue
-36.731180339728965,-13.962314110997639,yellow
-31.856336956740627,-13.62903082281963,yellow
-26.958385194320197,-12.910034014896866,yellow
-22.579493469651492,-10.53358609548971,yellow
-18.56704099996601,-7.56126804789605,yellow
-14.478370761643605,-4.698203395271207,yellow
-9.91419304845425,-2.7048457032521327,yellow
-5.016202886129836,-1.7658940674234884,yellow
-0.03095205326619066,-1.5005346196461744,yellow
4.963083083117375,-1.500275209936916,yellow
9.955750896008496,-1.4082025921049421,yellow
14.919545975730813,-0.8870563327224232,yellow
19.742103400360264,0.3832265199312417,yellow
24.225474740556578,2.567363122687567,yellow
28.662784948559548,4.8410923289560515,yellow
33.49504079161336,4.430144548973033,yellow
37.39701912799275,1.3567489581917442,yellow
40.36815743762742,-2.647080770816771,yellow
42.59036786006813,-7.113309117826375,yellow
44.03454701305873,-11.887229378272536,yellow
44.499882561846036,-16.848342806846006,yellow
43.519474707460475,-21.716257531749903,yellow
40.45153193472375,-25.571813265926224,yellow
36.35883858033822,-28.42437095132243,yellow
33.177439846245385,-32.25430534955403,yellow
30.641563901804396,-36.555806684127546,yellow
28.156362082808414,-40.88764842314458,yellow
25.67902006117174,-45.2239836865033,yellow
23.24023625318582,-49.58209162457349,yellow
20.868794528239313,-53.977162951036675,yellow
18.587960463087086,-58.41989659224437,yellow
16.35462119487154,-62.88679692954851,yellow
14.02462110000053,-67.30368712418995,yellow
11.438093864495627,-71.57421963824761,yellow
8.413446575023578,-75.54337396023261,yellow
4.761875499716581,-78.93695552003915,yellow
0.40739852269939547,-81.35135825841898,yellow
-4.408040285623137,-82.63884763307631,yellow
-9.38309728105944,-83.00102877083519,yellow
-14.355165902980987,-82.58413600558377,yellow
-19.21684573793404,-81.45854270722883,yellow
-23.917782826397,-79.77820713923118,yellow
-28.485948986495877,-77.76136287973644,yellow
-32.99572633314369,-75.6159400640757,yellow
-37.5351589370054,-73.53458317338188,yellow
-41.75801402909661,-71.03997236076476,yellow
-42.91518394249354,-66.25176412812438,yellow
-42.32412732884649,-61.30329566764702,yellow
-40.82836847915581,-56.54437439288661,yellow
-38.60128026194714,-52.07911772114282,yellow
-37.35973220137888,-47.26310203429928,yellow
-37.31960089501712,-42.27594220912201,yellow
-37.93697505708944,-37.32187664701712,yellow
-38.846397435862855,-32.41147913822343,yellow
-39.77070914623318,-27.50380830848819,yellow
-40.37467066913993,-22.54907108537293,yellow
-39.91943792879993,-17.60248766109413,yellow
