x,y
14.069007186734808,-39.716506063180574
13.948365284961241,-39.33939605988091
13.836808168084712,-38.955682945668514
13.733264673976098,-38.56623733367665
13.636663640506242,-38.17192983703865
13.545933905546061,-37.773631068887795
13.4600043069664,-37.37221164235739
13.377803682638145,-36.96854217058077
13.298260870432177,-36.563493266691204
13.220304708219356,-36.15793554382199
13.14286403387057,-35.75273961510647
13.06486768525669,-35.34877609367793
12.98524450024859,-34.94691559266965
12.902923316717139,-34.548028725214955
12.816832972533227,-34.15298610444715
12.725902305567722,-33.76265834349955
12.629060153691483,-33.37791605550542
12.525235354775411,-32.9996298535981
12.413356746690358,-32.628670350910866
12.292353167307219,-32.265908160577055
12.161153454496851,-31.91221389572994
12.01868644613015,-31.568458169502843
11.863880997783028,-31.235511580098166
11.69592958962323,-30.914022408050116
11.51495357347558,-30.603855605677868
11.321278776180197,-30.304703689154575
11.115231024577263,-30.016259174653385
10.897136145506867,-29.738214578347435
10.667319965809181,-29.47026241640988
10.426108312324292,-29.21209520501383
10.173827011892374,-28.96340546033246
9.910801891353564,-28.723885698538886
9.637358777547995,-28.49322843580628
9.353823497315787,-28.271126188307765
9.060521877497077,-28.05727147221648
8.757779744932012,-27.85135680370557
8.445922926460721,-27.65307469894819
8.125277248923343,-27.46211767411745
7.796168539160014,-27.27817824538653
7.458922624010871,-27.100948928928556
7.113865330316042,-26.930122240916663
6.761322484915663,-26.765390697524
6.401619914649874,-26.60644681492371
6.035083446358808,-26.452983109288933
5.662038906882611,-26.30469209679282
5.282812123061397,-26.161266293608485
4.897728921735325,-26.022398215909107
4.50711512974452,-25.887780379867802
4.111296573929113,-25.757105301657727
3.7105990811292457,-25.630065497452005
3.305348478185053,-25.5063534834238
2.895870591936667,-25.385661775746243
2.4824912492242284,-25.267682890592475
2.065536276887869,-25.152109344135646
1.6453315017677248,-25.038633652548892
1.2222027507039286,-24.92694833200535
0.7964758505366305,-24.816745898678175
0.3684766281059453,-24.707718868740493
-0.061469089747976824,-24.599559758365462
-0.4930354761850104,-24.49196108372621
-0.9258967043650159,-24.384615360995884
-1.3597269474478502,-24.277215106347636
-1.7942003785933878,-24.169452835954598
-2.2289911709614856,-24.061021065989912
-2.6637734977120164,-23.951612312626725
-3.0982215320048425,-23.840919092038163
-3.5320094469998207,-23.728633920397392
-3.964811415856822,-23.61444931387754
-4.39630161173571,-23.498057788651753
-4.826154207796355,-23.379151860893167
-5.254043377198611,-23.257424046774936
-5.679643293102341,-23.132566862470192
-6.102628128667424,-23.004272824152075
-6.522672057053715,-22.872234447993733
-6.939449251421069,-22.736144250168312
-7.352633884929373,-22.595694746848945
-7.761900130738475,-22.45057845420878
-8.16692216200824,-22.300487888420953
-8.567374151898541,-22.145115565658614
-8.96293027356923,-21.984154002094897
-9.353264700180185,-21.81729571390295
-9.738051604891266,-21.64423321725591
-10.11696516086233,-21.464659028326924
-10.489679541253249,-21.278265663289137
-10.855868919223884,-21.084745638315685
-11.215207467934107,-20.8837914695797
-11.567369360543776,-20.67509567325434
-11.912028770212748,-20.458350765512748
-12.248859870100901,-20.233249262528055
-12.577536833368097,-19.999483680473407
-12.89773383317419,-19.756746535521955
-13.209125042679055,-19.504730343846823
-13.511384635042557,-19.243127621621163
-13.80418678342455,-18.971630885018122
-14.08720566098491,-18.689932650210835
-14.36011544088349,-18.397725433372454
-14.622590296280167,-18.0947017506761
-14.8743044003348,-17.780554118294933
-15.11493192620725,-17.454975052402094
-15.344162217850528,-17.117724402481663
-15.561845261683308,-16.7692750057297
-15.767927678354292,-16.410528596012128
-15.962357411677997,-16.042392779869754
-16.145082405468948,-15.665775163843364
-16.31605060354166,-15.281583354473746
-16.47520994971066,-14.890724958301691
