x,y,color
-18.54636331508172,-16.581385994793948,blue
-17.763140085964906,-11.684122392314706,blue
-16.5396628382721,-6.882947592323681,blue
-14.12926200426202,-2.5839168379024855,blue
-10.040718858841648,0.13826843428866553,blue
-5.216062436629883,1.23048870071365,blue
-0.2655867819761204,1.4972206582811474,blue
4.69413244599644,1.4946264141385193,blue
9.650769172086111,1.6347421067195,blue
14.549140468941895,2.384219764408005,blue
19.45293958936434,3.1083626620284086,blue
24.40759501910334,3.211567957440362,blue
29.297854338872234,2.4486157549836527,blue
33.6741780751715,0.2009600404399592,blue
36.1715541609399,-3.9934536692908083,blue
36.68336512316768,-8.913597343891958,blue
36.580335344326386,-13.872131348054282,blue
36.557456658682185,-18.831584385021138,blue
36.77683307570469,-23.785685916724738,blue
37.37591530251968,-28.707415271128276,blue
38.47762788407054,-33.54054580190186,blue
40.14401303690855,-38.20874315568233,blue
42.30305229683212,-42.67252427329886,blue
44.60966381047077,-47.06325990445957,blue
46.70316863575815,-51.55767446668044,blue
48.129862760438954,-56.29883053408736,blue
48.21374694524314,-61.23285652858017,blue
46.53412276868497,-65.87625353086868,blue
44.00946006180156,-70.14430635251668,blue
41.760696675595185,-74.55534912798349,blue
41.36602091288783,-79.43964241439788,blue
40.34717339957248,-84.2223383457032,blue
37.14252989449011,-87.96458778683117,blue
32.91438800612188,-90.53227678928113,blue
28.224195654143827,-92.1199743899886,blue
23.31299369317007,-92.74321498143713,blue
18.399236398772587,-92.18508846613494,blue
13.801294952097171,-90.36244707208466,blue
9.749313730748929,-87.51793530960312,blue
6.266009703994995,-83.993849179212,blue
3.2499814134947522,-80.05921894276078,blue
0.5686366287200202,-75.88774153056488,blue
-1.8905142389910894,-71.58108476569006,blue
-4.133003844300758,-67.15783581813307,blue
-6.141936368961588,-62.623751699945274,blue
-7.933483101292102,-57.99913866754417,blue
-9.766896906460278,-53.391406869934954,blue
-12.079733585083597,-49.00988555297627,blue
-15.046353347203551,-45.03749395849452,blue
-17.81963622539915,-40.93402111370585,blue
-19.496388963236015,-36.28182658365485,blue
-20.06552928747101,-31.362552128780727,blue
-19.881475956094313,-26.40893111891681,blue
-19.2870059085759,-21.485530457389657,blue
-15.580078597579801,-17.029423655411172,yellow
-14.791459076556556,-12.113015638007326,yellow
-13.495822904359082,-7.312988734820152,yellow
-10.520904059758601,-3.430127824491862,yellow
-5.826330610760586,-1.876332075510355,yellow
-0.8636447638530818,-1.5126608207550447,yellow
4.115782488731295,-1.5044566088368327,yellow
9.093671278322764,-1.4078696957643189,yellow
14.028689789764435,-0.7803133772861983,yellow
18.937343330994693,0.043790896881450436,yellow
23.908854134281427,0.23181127543169566,yellow
28.813898977829396,-0.5390318149049733,yellow
32.75053743892991,-3.375923453276201,yellow
33.674224327218894,-8.226525681810422,yellow
33.59417714634575,-13.204922517165969,yellow
33.54937322590109,-18.184066364667544,yellow
33.72415387855235,-23.159893001861953,yellow
34.24327095738177,-28.110915742667473,yellow
35.2191251069343,-32.99167582035007,yellow
36.71957996094396,-37.73699439584388,yellow
38.736464131190885,-42.287438021924714,yellow
41.038473300803496,-46.702802436382214,yellow
43.26573153982063,-51.15565398484769,yellow
44.96280416099686,-55.82965800052726,yellow
45.25023128506274,-60.765278043442606,yellow
43.39572191178162,-65.35852250246657,yellow
40.82807730395452,-69.62481813030232,yellow
38.73981268503589,-74.13352370582356,yellow
38.31017065098485,-79.0524984499137,yellow
37.10936640741695,-83.73657776685454,yellow
33.34145283413359,-86.94097922374002,yellow
28.766919917765193,-88.87742826853537,yellow
23.871099539038916,-89.72299992333437,yellow
18.936867494713802,-89.22548794500425,yellow
14.393333248633619,-87.23352859006886,yellow
10.503772204139928,-84.13992592150862,yellow
7.215840643997108,-80.4056909822577,yellow
4.367658348682209,-76.32305737899429,yellow
1.8017577151253565,-72.05611467429448,yellow
-0.5468063421057321,-67.66581752724802,yellow
-2.658014179907221,-63.1566348802113,yellow
-4.525342761362599,-58.54103797363412,yellow
-6.3028721856778755,-53.88968378783592,yellow
-8.38689630126834,-49.370045835647716,yellow
-11.107852630824457,-45.20661714892792,yellow
-14.124589193489312,-41.24588529702224,yellow
-16.273105939404115,-36.778372315341315,yellow
-17.045442987377264,-31.871196794698555,yellow
-16.91257321140914,-26.896983480591203,yellow
-16.323400310877787,-21.95310531682305,yellow
