x,y
-19.28500413344942,-24.286509275286917
-19.283862868196117,-24.06039036383596
-19.281833708423605,-23.83435942414076
-19.278912428881505,-23.60843333918035
-19.2750948043196,-23.3826289919337
-19.270376609487528,-23.15696326537981
-19.264753619135,-22.93145304249769
-19.258221608011716,-22.70611520626634
-19.250776350867326,-22.480966639664747
-19.242413622451565,-22.256024225671922
-19.23312919751409,-22.031304847266863
-19.222918850804632,-21.806825387428557
-19.21177835707286,-21.58260272913602
-19.199703491068455,-21.358653755368252
-19.186690027541154,-21.134995349104237
-19.172733741240584,-20.91164439332298
-19.15783040691649,-20.688617771003493
-19.14197579931853,-20.46593236512475
-19.125165693196422,-20.243605058665775
-19.107395863299836,-20.021652734605556
-19.088662084378484,-19.8000922759231
-19.068960131182052,-19.57894056559739
-19.04828577846024,-19.35821448660744
-19.026634800962718,-19.13793092193225
-19.004002973439178,-18.91810675455081
-18.980386070639327,-18.69875886744213
-18.955779867312856,-18.47990414358519
-18.930180138209465,-18.26155946595901
-18.90358265807881,-18.043741717542588
-18.875983201670607,-17.82646778131491
-18.847377543734602,-17.609754540254993
-18.817761459020367,-17.39361887734181
-18.787130722277702,-17.17807767555438
-18.755481108256234,-16.963147817871715
-18.72280839170567,-16.748846187272786
-18.68910834737575,-16.5351896667366
-18.654376750016084,-16.32219513924217
-18.61860937437644,-16.10987948776848
-18.581801995206447,-15.898259595294538
-18.543950387255848,-15.687352344799342
-18.50505032527431,-15.477174619261888
-18.46509758401151,-15.26774330166118
-18.424087938217184,-15.059075274976216
-18.38201716264097,-14.851187422185987
-18.338881032032617,-14.644096626269508
-18.294675321141767,-14.437819770205767
-18.249395804718127,-14.232373736973766
-18.203038257511423,-14.027775409552508
-18.155598454271292,-13.824041670920984
-18.107072169747468,-13.621189404058207
-18.057455178689622,-13.419235491943159
-18.00674325584744,-13.21819681755485
-17.954932175970647,-13.018090263872281
-17.90201771380891,-12.818932713874446
-17.847995644111904,-12.620741050540344
-17.79286174162936,-12.423532156848978
-17.736611781110945,-12.22732291577935
-17.679241537306368,-12.032130210310456
-17.620746784965284,-11.837970923421288
-17.561123298837437,-11.644861938090859
-17.50036685367248,-11.452820137298158
-17.43847322422011,-11.261862404022185
-17.37543818523006,-11.072005621241946
-17.311257511451963,-10.883266671936438
-17.245926977635534,-10.695662439084657
-17.179442358530487,-10.509209805665602
-17.11179942888647,-10.323925654658275
-17.04299396345322,-10.139826869041682
-16.973021736980392,-9.95693033179481
-16.901878524217715,-9.775252925896664
-16.829560099914843,-9.59481153432624
-16.756062238821485,-9.415623040062544
-16.681380715687354,-9.237704326084572
-16.605511305262105,-9.06107227537132
-16.528449782295468,-8.8857437709018
-16.450191921537083,-8.711735695654992
-16.370733497736687,-8.539064932609907
-16.290070285643964,-8.367748364745546
-16.208198060008577,-8.1978028750409
-16.125112595580262,-8.029245346474978
-16.040809667108675,-7.86209266202677
-15.95528504934353,-7.696361704675283
-15.868534517034512,-7.532069357399516
-15.780553844931298,-7.369232503178461
-15.69133880778363,-7.207868024991127
-15.60088518034113,-7.047992805816506
-15.509188737353526,-6.889623728633596
-15.41624525357053,-6.732777676421408
-15.322050503741778,-6.577471532158926
-15.226600262617033,-6.423722178825162
-15.129890304945924,-6.271546499399106
-15.03191640547817,-6.120961376859764
-14.932674338963466,-5.971983694186131
-14.832159880151515,-5.824630334357215
-14.730368803791976,-5.678918180352001
-14.62729688463456,-5.5348641151494995
-14.52293989742897,-5.392485021728707
-14.417293616924873,-5.251797783068621
-14.31035381787197,-5.112819282148241
-14.20211627501999,-4.975566401946574
-14.092576763118544,-4.840056025442609
-13.981731056917397,-4.706305035615346
-13.869574931166198,-4.574330315443786
-13.756104160614669,-4.444148747906937
-13.6413145200125,-4.31577721598379
-13.525201784109356,-4.1892326026533375
-13.407761727654943,-4.064531790894598
-13.288990125398954,-3.941691663686548
-13.168882752091093,-3.8207291040082083
-13.04743538248104,-3.7016609948385675
-12.924643791318502,-3.584504219156626
-12.800503753353127,-3.4692756599413794
-12.67501104333465,-3.355992200171837
-12.548161436012748,-3.244670722826985
-12.41995070613713,-3.1353281108858386
-12.290374628457457,-3.027981247327382
-12.159428977723437,-2.9226470151306216
-12.027109528684761,-2.819342297274556
-11.893412056091123,-2.7180839767381855
-11.758332334692213,-2.6188889365005075
-11.621866139237724,-2.521774059540526
-11.484009244477335,-2.426756228837231
-11.34475742516075,-2.3338523273696303
-11.204106456037707,-2.243079238116728
-11.06205211185781,-2.1544538440575067
-10.918590167370795,-2.067993028170978
-10.773716397326382,-1.9837136734361422
-10.627426576474221,-1.9016326628319966
-10.47971647956399,-1.821766879337531
-10.330583390642673,-1.7441297257599722
-10.18003751040014,-1.6687048214188493
-10.028095598177003,-1.5954606625483088
-9.874774464829969,-1.5243656265954755
