x,y,color
-4.701469552638862,1.766644167185234,blue
0.2503743077945515,1.5010395251577648,blue
5.215347508168961,1.508556328089938,blue
10.178656286582669,1.3871125223167269,blue
15.131655442733514,1.0503991044540157,blue
20.047698701828022,0.36687533028300834,blue
24.829103971086546,-0.9453048784445173,blue
28.97043776560603,-3.599908471664321,blue
30.391444698626618,-8.193017011246155,blue
28.786207748678585,-12.871353693312727,blue
26.886402828380096,-17.45370716231274,blue
27.265570252906222,-22.24985455852928,blue
30.260689205036957,-26.19609240058128,blue
33.526473869277325,-29.935858983387448,blue
36.70161329815035,-33.75261620881048,blue
39.6993158994087,-37.70972576910748,blue
42.42323676531142,-41.85935613112957,blue
44.78055784403641,-46.22706101311104,blue
46.61182610920771,-50.83485053048085,blue
46.908717410001444,-55.75339525160558,blue
47.19574886633108,-60.61318765988665,blue
49.71290079363419,-64.88957205934804,blue
50.340745210652386,-69.70355682594072,blue
47.96674259215539,-74.00982084079502,blue
44.20886005980906,-77.23183292238474,blue
39.79320044784857,-79.47931248364,blue
34.97134607156463,-80.5922978005776,blue
30.10684763829582,-79.8814811434668,blue
26.244940127623813,-76.8419121069731,blue
23.810494254650052,-72.53449828009326,blue
22.344672116906267,-67.79559631189287,blue
21.330446618354447,-62.93571975929285,blue
20.30909417021793,-58.077517213869214,blue
18.559015177457326,-53.45236587768758,blue
14.33744466077738,-51.51511921934943,blue
9.379858285259466,-51.772678729938406,blue
4.416413077681362,-51.70139320214909,blue
-0.5246797237914009,-51.23157846803403,blue
-5.391616436304332,-50.263512698251986,blue
-10.086054463481382,-48.661555966744004,blue
-14.427632635260856,-46.26972782295542,blue
-18.129773675909007,-42.97998653327744,blue
-20.851916152902263,-38.84788667403356,blue
-22.10734936069702,-34.06729725017183,blue
-22.233420177245073,-29.107519923681252,blue
-22.2167038881881,-24.143673597680674,blue
-22.924913013387254,-19.239734903941155,blue
-25.08491338990838,-14.805132050887863,blue
-28.766578156687913,-11.507179751605335,blue
-33.00069218714468,-8.915653965843262,blue
-37.108993795808274,-6.136389259109009,blue
-40.228893443192604,-2.3261877727984483,blue
-41.045309542360926,2.513643458632643,blue
-39.660644133619826,7.24534139265927,blue
-36.45318993507172,10.983489671392121,blue
-31.925877085415763,12.88602086559213,blue
-27.02517688726978,12.371104535805756,blue
-22.437899183867444,10.486539912897442,blue
-18.087963103192656,8.095149569636774,blue
-13.820244259128685,5.557856225599167,blue
-9.423929555182099,3.2556522016790836,blue
-5.181100439849004,-1.1937353803553208,yellow
-0.2147829239572161,-1.5004659056696426,yellow
4.767942506351083,-1.4881699427800044,yellow
9.749280267450477,-1.5976459074516214,yellow
14.720754920998196,-1.923715500381519,yellow
19.65369054249768,-2.6127463566914457,yellow
24.420148819921785,-4.027136579690264,yellow
27.43673518203459,-7.5838772677406325,yellow
25.767733769526828,-12.253331576274888,yellow
23.93107453045166,-16.878879564129875,yellow
23.84126135417199,-21.79260335554264,yellow
26.26125098326997,-26.113165378892234,yellow
29.51286760000557,-29.887986464665772,yellow
32.75758714709997,-33.66935265906355,yellow
35.867837472494145,-37.56163847296739,yellow
38.74177318097853,-41.630786632373685,yellow
41.269662276882734,-45.92263329077366,yellow
43.34115604343547,-50.45089951828933,yellow
43.93703003364668,-55.338592296461314,yellow
43.87739412090222,-60.28529851776443,yellow
46.141182878672716,-64.69949937973115,yellow
47.33195286090466,-69.3347600801749,yellow
44.426424999473824,-73.31159604084735,yellow
40.26314964975975,-76.02168003207532,yellow
35.52890269483386,-77.51508056484502,yellow
30.689534170847416,-76.82416677854687,yellow
27.408304821942224,-73.15976762661424,yellow
25.627840805023688,-68.51719108290058,yellow
24.526651121512753,-63.658868282464084,yellow
23.552225018095594,-58.77243300219757,yellow
22.16879740183427,-53.991307750547264,yellow
19.408009752428814,-49.90771435695649,yellow
14.756521244205821,-48.4813324284205,yellow
9.782270324068119,-48.76223015724659,yellow
4.8008646222378175,-48.71669804469147,yellow
-0.15847503636247495,-48.25353213062249,yellow
-5.036356421918484,-47.252773804953165,yellow
-9.708334373022694,-45.53900889732935,yellow
-13.917827481564764,-42.8962996390631,yellow
-17.234976667236594,-39.20438521873413,yellow
-19.01210142377522,-34.59133426687788,yellow
-19.243459863625667,-29.62064484249862,yellow
-19.195956269502595,-24.638746792272315,yellow
-19.732756630899424,-19.691406140004318,yellow
-21.388357889794598,-15.010332786686732,yellow
-24.43074066292236,-11.093297759417197,yellow
-28.439880727994435,-8.14738331417945,yellow
-32.70977708709428,-5.579370025982115,yellow
-36.58188766857997,-2.474635331555774,yellow
-38.0639537194468,2.142967806175534,yellow
-36.422608665395856,6.77967075778912,yellow
-32.491641569438414,9.702981792390801,yellow
-27.597007440981386,9.40777198242725,yellow
-23.032196005516546,7.423895740169712,yellow
-18.69742502744011,4.968234270344169,yellow
-14.406019455909494,2.436354009253492,yellow
-9.94865750444741,0.21601549420599042,yellow
