x,y,color
-66.14396325853276,-19.945758834240802,blue
-70.96626604734806,-18.893805805006053,blue
-75.84209337555284,-18.107010356500567,blue
-80.42746716051796,-16.35526009942244,blue
-83.35749732121573,-12.486039194457106,blue
-84.01611521102001,-7.622255349456815,blue
-82.9672891311559,-2.819591793806296,blue
-80.09721890652125,1.1331774333557014,blue
-75.63135662805425,3.1462194723791796,blue
-70.73533066348656,3.7563831823419847,blue
-65.80686119665675,4.080039229793869,blue
-60.93713339950541,4.887221049484143,blue
-56.23051921968711,6.370168890926692,blue
-51.83499660541533,8.609581222594343,blue
-47.82420880666314,11.489392301925236,blue
-43.87687307140142,14.458065076953737,blue
-39.65387265533347,17.01162873607646,blue
-35.05320722135153,18.788822175153086,blue
-30.202842437279386,19.686040494611312,blue
-25.27666608279314,19.571377564936398,blue
-20.657574056760694,17.925713107931337,blue
-17.57005564509383,14.176185477227385,blue
-16.298617466170924,9.408489401457793,blue
-13.974185246088524,5.121821269633287,blue
-9.717949655509173,2.7074367313294587,blue
-4.876873155805114,1.7697569876292363,blue
0.05381733431477187,1.4992682349717228,blue
4.993246864445922,1.4914413285284027,blue
9.932733309965812,1.5181653493388083,blue
14.87065921187829,1.4070273883498814,blue
19.791120798556562,0.9884210026996634,blue
24.640818435558316,0.06765713007637686,blue
29.2913187330563,-1.577558222672888,blue
33.52173140924876,-4.1100947730381066,blue
37.14032974212935,-7.459239884091861,blue
39.94895393096144,-11.50922065735064,blue
41.63928742418915,-16.132693883392548,blue
41.805382287894815,-21.046574282708157,blue
40.48168004968696,-25.789711356751564,blue
38.10348820090607,-30.1103233750559,blue
35.05257534309493,-33.990226262886765,blue
31.565384590873634,-37.485663173430815,blue
27.777085313641408,-40.65347854085322,blue
23.760568708026,-43.526822040007445,blue
19.530664323685613,-46.074908501128384,blue
15.08238155346612,-48.217580739216935,blue
10.420453307572672,-49.84031505394482,blue
5.577347006888715,-50.785000094923035,blue
0.6462630696424014,-50.858210276188586,blue
-4.187263928676316,-49.891606702966705,blue
-8.736213028293548,-47.98137272441356,blue
-12.997216369231055,-45.48664019714316,blue
-17.07908758074211,-42.70555677341402,blue
-21.118330410431994,-39.86235591352408,blue
-25.253950029004443,-37.16264753660742,blue
-29.60895944596915,-34.836816911801826,blue
-34.165745557435585,-32.93341738552496,blue
-38.82608074554322,-31.297023364717816,blue
-43.51666845851999,-29.74851475112505,blue
-48.17612808327628,-28.109617919839184,blue
-52.736194076748134,-26.21374000294434,blue
-57.15194557793808,-24.001108019429545,blue
-61.557485832783854,-21.767901792050615,blue
-65.26335504043406,-17.077902470828505,yellow
-70.09513955317891,-15.996265780355573,yellow
-74.98841776422253,-15.219340132020271,yellow
-79.46461751046141,-13.271680156791568,yellow
-81.02823454227045,-8.681123920034914,yellow
-80.14266932157484,-3.844279946648218,yellow
-76.79686297581684,-0.3692884649512145,yellow
-71.97183531707802,0.6589236431712493,yellow
-67.0264943930464,0.9647866769990259,yellow
-62.11221458090748,1.5776959092204557,yellow
-57.31073091249013,2.7866075714364342,yellow
-52.73040731735479,4.664137698673581,yellow
-48.501251899906535,7.236337286881337,yellow
-44.55134004024315,10.227411667365239,yellow
-40.51087630270901,13.092022529054866,yellow
-36.08462119516143,15.300552422940413,yellow
-31.294732461411698,16.53424668652552,yellow
-26.355633544474628,16.688206962094668,yellow
-21.761029069504374,15.022482803801033,yellow
-19.66410269638392,10.646209201803586,yellow
-18.20519608826983,5.92629690226952,yellow
-15.095894873658466,2.1219014044883053,yellow
-10.708481718088748,-0.12541831151754224,yellow
-5.86576477603144,-1.137843720054331,yellow
-0.9242538243072147,-1.478446970818844,yellow
4.030335144313682,-1.5156919611176285,yellow
8.98519438896804,-1.4813302699477262,yellow
13.93928994755504,-1.5559732426907473,yellow
18.879431398526947,-1.9218454707922206,yellow
23.75195730282465,-2.801671146497508,yellow
28.405369637451372,-4.478445869798101,yellow
32.553610356729195,-7.166773153778237,yellow
35.945863479889226,-10.76145864695627,yellow
38.25928584647036,-15.122009911581165,yellow
38.899049824041526,-19.999775050554973,yellow
37.65420358375127,-24.77218757315711,yellow
35.182474534212304,-29.056079560045465,yellow
32.01307384048485,-32.85965598140918,yellow
28.4170106926733,-36.265473368674435,yellow
24.531790260305286,-39.33857932474426,yellow
20.417814921250482,-42.0978268466222,yellow
16.07496636657865,-44.47937859910971,yellow
11.498431355885515,-46.37045791666057,yellow
6.703757092507459,-47.59936353648898,yellow
1.768778413470642,-47.925643215820116,yellow
-3.1009439670008305,-47.088189652397396,yellow
-7.657796621332821,-45.16052794235098,yellow
-11.90725532934377,-42.616025908547314,yellow
-15.986804376407562,-39.80412865871408,yellow
-20.044613196869747,-36.96064578276575,yellow
-24.216291386325878,-34.28859334539535,yellow
-28.605968247346794,-31.994857581849235,yellow
-33.18236445234349,-30.09815355659591,yellow
-37.857570727203694,-28.457594862685777,yellow
-42.562762745502326,-26.904206586550902,yellow
-47.23594376351778,-25.25798553247643,yellow
-51.80272072236433,-23.3386886815356,yellow
-56.223425081683104,-21.101389829845314,yellow
-60.65181948397553,-18.879614863094208,yellow
