x,y,color
-17.884243539637325,-0.7839422883541758,blue
-12.994771700103243,0.20930753845792083,blue
-8.057936052995757,0.9323003692544063,blue
-3.087577180735053,1.3688250821112078,blue
1.8993413093604161,1.5338431205135734,blue
6.888899129529314,1.4769519975345489,blue
11.869633546084806,1.1987330794116602,blue
16.58763168008673,-0.30632454882051974,blue
20.1527957316029,-3.7462164079764904,blue
22.1738210036062,-8.273529402390515,blue
21.752626089915793,-13.155317820342905,blue
19.24948208131071,-17.431442307301143,blue
19.93325083217561,-22.27715448342789,blue
22.529486313551843,-26.528195757232965,blue
25.63367018803136,-30.43436500603858,blue
28.832522603139154,-34.264384398814116,blue
31.90188657984048,-38.19802493649425,blue
34.61648403054075,-42.381816064104655,blue
36.656776886105064,-46.92736196761509,blue
37.647266631462315,-51.80619064555179,blue
37.39726574158894,-56.77508985620628,blue
35.686825317626855,-61.43689942764317,blue
32.36016711467552,-65.10921170866371,blue
27.916438987296274,-67.33224602168897,blue
23.029840675019727,-68.29020281317429,blue
18.0455467654903,-68.28612745481988,blue
13.11914896826864,-67.51771151685368,blue
8.344905713375255,-66.07909979693396,blue
3.820937769398718,-63.98387838071623,blue
-0.3007924278788039,-61.18296920819206,blue
-3.931798098341787,-57.765113545635856,blue
-8.724229175775676,-56.993604188152304,blue
-13.60250445625472,-58.03589332090495,blue
-18.522944248199607,-58.82222563284677,blue
-23.403916408058137,-58.00370225845989,blue
-27.592697238963623,-55.33393746929433,blue
-30.99566613339927,-51.69320358724036,blue
-33.952897611944294,-47.674714228634926,blue
-36.85722251555181,-43.61721614391061,blue
-40.21143637844317,-39.9367776977671,blue
-44.766179406058114,-38.26336638397043,blue
-49.5082996366114,-39.76921352676146,blue
-54.29312914366544,-41.129870520297345,blue
-59.061746250556965,-40.02180734559396,blue
-63.48594036255031,-37.72084803437746,blue
-68.1151660633555,-35.85969376965541,blue
-72.80810909823026,-34.16326069296244,blue
-77.47870023952143,-32.406965418247,blue
-82.01954631373269,-30.342696445065698,blue
-86.1847006756303,-27.612129996449994,blue
-89.31849580967622,-23.772451409181738,blue
-90.40875932226538,-18.952389328724212,blue
-90.02602176601758,-13.978768143754863,blue
-89.80328368727862,-8.99412931809497,blue
-89.58603588624297,-4.009186812604639,blue
-88.85714668577646,0.9216232424765849,blue
-86.94556977459413,5.505257600318657,blue
-83.42851728503686,8.999287977008855,blue
-79.70317546542105,12.296543768779934,blue
-75.36428508298962,14.500485530537588,blue
-70.4309042327861,13.916733247543277,blue
-65.55331815002924,12.883145868240454,blue
-60.6174586944946,13.371896945589818,blue
-55.99937778276352,15.243724667790147,blue
-51.566838940968154,17.535787899735602,blue
-47.011210480511465,19.56466302128357,blue
-42.16912072335167,20.703704000499883,blue
-37.62397131364996,19.06120300892745,blue
-35.222445920103425,14.740014882062866,blue
-34.05395159146502,9.891956015121316,blue
-33.113143095760236,4.991437494867618,blue
-31.616226508893092,0.24470875164774242,blue
-27.69956302511099,-2.381219135005068,blue
-22.748295342152318,-1.8977733187911952,blue
-17.215586363037147,-3.7081927866665865,yellow
-12.3788415206226,-2.7285755685258763,yellow
-7.494789980064581,-2.0225586280781727,yellow
-2.5775079446413542,-1.6068555297643314,yellow
2.3554026185720858,-1.463154223111765,yellow
7.290109687673542,-1.5366359774915779,yellow
12.209579421925717,-1.8830815145160358,yellow
16.53579430327042,-4.069638540963538,yellow
19.070342544229668,-8.250759243089632,yellow
18.347031453299543,-12.885598733297552,yellow
16.214325790429932,-17.27588471772207,yellow
16.659006517544846,-22.13833192181275,yellow
18.87980811152449,-26.531135388112563,yellow
21.808302744991614,-30.50141121752737,yellow
24.959402348121593,-34.29997045558313,yellow
28.083362426621328,-38.12069345526449,yellow
30.962307927450517,-42.12740770170396,yellow
33.28718648003802,-46.47380886145813,yellow
34.57075816071624,-51.22397439247475,yellow
34.46480454272867,-56.13862614281061,yellow
32.609689787878956,-60.66862300433172,yellow
